25173;68.9;-179.6333333
25378;66.35;-179.1166667
25372;67.16666667;-178.9333333
25282;67.83333333;-175.8333333
25594;64.38333333;-173.2333333
25399;66.16666667;-169.8333333
23986;60.38333333;93.33333333
29594;55.95;98
24817;61.26666667;108.1666667
24967;60.46666667;130
20107;78.66666667;14.25
25954;60.35;166
26701;54.65;19.88333333
26702;54.7;20.61666667
26706;54.36666667;21.3
26614;55.08;21.93333333
22907;60.83333333;26.98333333
26157;58.73333333;27.83333333
26258;57.81666667;28.33333333
22892;60.71666667;28.73333333
22101;68.96666667;28.78333333
26359;57.16666667;28.9
26069;59.35;30.13333333
26063;59.96666667;30.3
22204;67.56666667;30.45
26477;56.35;30.61666667
22802;61.71666667;30.71666667
22602;63.83333333;30.81666667
22408;65.21666667;31.15
26275;58.16666667;31.31666667
26976;53.16666667;31.6
26479;56.48333333;31.63333333
22003;69.93333333;31.98333333
22217;67.15;32.35
26781;54.75;32.66666667
22619;63.26666667;33.41666667
22019;69.2;33.48333333
22113;68.96666667;33.5
26094;59.65;33.55
26997;52.58333333;33.76666667
22820;61.81666667;34.26666667
26898;53.25;34.31666667
22324;66.68333333;34.35
26298;57.9;34.5
33166;51.56666667;34.68333333
22422;65.9;34.76666667
22520;64.98333333;34.8
26499;56.5;34.93333333
22028;69.2;35.11666667
27707;54.83333333;35.35
34202;50.8;35.76666667
27208;57.8;35.9
27008;59.4;35.93333333
27509;55.51666667;36
34009;51.76666667;36.16666667
34003;52.31666667;36.3
22837;61.16666667;36.45
22438;65.2;36.81666667
27814;53.65;37.23333333
37001;44.88333333;37.28333333
34110;51.16666667;37.35
22235;67.35;37.5
27612;55.83333333;37.61666667
34321;50.21666667;38.1
22641;63.9;38.11666667
34824;46.33333333;38.15
27225;58.1;38.68333333
27625;55.13333333;38.73333333
27425;56.71666667;38.83333333
34720;47.2;38.9
22845;61.5;38.93333333
34026;52.15;39.15
34123;51.7;39.21666667
27823;53.78333333;39.23333333
34927;45.5;39.33333333
22249;67.13333333;39.66666667
37018;44.1;39.66666667
27730;54.58333333;39.7
22140;68.15;39.76666667
37099;43.58333333;39.76666667
34730;47.25;39.81666667
27037;59.31666667;39.93333333
34432;49.38333333;40.16666667
22854;61.66666667;40.18333333
37107;43.68333333;40.2
22355;66.48333333;40.68333333
34139;51.5;40.7
22550;64.5;40.73333333
27333;57.73333333;40.78333333
37031;44.98333333;41.11666667
34740;46.51666667;41.35
27947;52.8;41.48333333
34247;50.41666667;41.5
37112;43.86666667;41.56666667
27648;54.96666667;41.75
37196;43.25;41.83333333
34240;50.8;42
34646;47.63333333;42.11666667
34949;45.11666667;42.11666667
27857;53.48333333;42.63333333
37126;43.73333333;42.66666667
37123;43.9;42.71666667
27051;59.88333333;42.75
22768;62.1;42.9
37054;44.21666667;43.1
34152;51.55;43.15
22165;68.65;43.3
34059;51.86666667;43.58333333
34356;49.8;43.66666667
34759;46.56666667;43.66666667
27756;54.43333333;43.76666667
27459;56.26666667;44
37061;44.78333333;44.13333333
22271;67.88333333;44.16666667
22471;65.86666667;44.21666667
34861;46.31666667;44.3
27164;58.81666667;44.31666667
34561;48.66666667;44.45
27665;55.33333333;44.5
37228;43.33333333;44.68333333
27962;53.11666667;45.16666667
34866;46.18333333;45.35
34163;51.63333333;45.45
27066;59.53333333;45.46666667
22676;63.58333333;45.63333333
37075;44.65;45.65
37235;43.25;45.71666667
27277;57.85;45.76666667
34172;51.56666667;46
37244;43.35;46.11666667
37461;42.36666667;46.25
22981;60.76666667;46.3
27675;55.18333333;46.33333333
27872;53.85;46.41666667
22887;61.23333333;46.71666667
34579;48.21666667;46.73333333
34476;49.13333333;46.85
37471;42.81666667;47.11666667
34984;45.4;47.35
37089;44.46666667;47.48333333
37472;43.16666667;47.48333333
22583;64.75;47.65
37663;41.46666667;47.75
27485;56.63333333;47.76666667
27385;57.36666667;47.91666667
34880;46.28333333;47.98333333
34289;50.43333333;48.13333333
27083;59.85;48.28333333
34186;51.36666667;48.3
37470;42.66666667;48.3
34391;50.15;48.55
22292;67.68333333;48.68333333
27595;55.73333333;49.2
27995;52.98333333;49.43333333
22095;69.53333333;49.83333333
27296;58.1;49.91666667
35007;51.86666667;50.33333333
23707;62.23333333;50.41666667
28704;54.5;50.41666667
23804;61.68333333;50.78333333
23904;60.45;50.96666667
28802;53.91666667;51.26666667
28402;56.9;51.66666667
28009;59.35;52.25
23405;65.43333333;52.26666667
28506;55.76666667;52.5
20744;72.36666667;52.71666667
35011;52.43333333;53.13333333
23205;67.63333333;53.33333333
28411;56.83333333;53.45
28418;56.46666667;53.73333333
28312;57.63333333;53.81666667
28719;54.33333333;54.15
28419;56.26666667;54.9
35121;51.68333333;55.1
28624;55.13333333;55.35
23514;64.51666667;55.4
23114;68.55;55.5
35127;51.16666667;55.63333333
28722;54.71666667;55.83333333
28825;53.58333333;56
23711;62.7;56.2
28224;58;56.33333333
23914;60.4;56.51666667
23412;65.96666667;56.91666667
23418;65.11666667;57.1
35026;52.21666667;57.4
28823;53.86666667;57.41666667
28434;56.65;57.78333333
28537;55.7;57.9
20046;80.61666667;58.5
28138;58.51666667;58.85
28833;53.88333333;59.2
23219;67.83333333;59.38333333
35233;50.75;59.55
28630;55.16666667;59.66666667
20946;70.45;59.83333333
35041;52.43333333;60.35
23921;60.68333333;60.45
28440;56.83333333;60.63333333
23324;66.43333333;60.76666667
28144;58.86666667;60.78333333
23724;62.43333333;60.86666667
23527;64.28333333;60.88333333
28748;54.83333333;61.61666667
28445;56.73333333;61.66666667
23022;69.76666667;61.68333333
28552;56.66666667;63.65
28255;58.5;63.68333333
23220;67.5;64.66666667
23631;63.91666667;65.33333333
28661;55.45;65.4
28367;57.11666667;65.41666667
23331;66.9;65.66666667
28561;56.16666667;65.7
28064;59.63333333;65.71666667
23734;62.45;66.5
23330;66.53333333;66.66666667
23032;69.71666667;66.8
28666;55.25;67.3
28275;58.15;68.25
23933;61.33333333;69.11666667
28573;56.1;69.43333333
20667;73.33333333;70.5
23445;65.48333333;72.68333333
23242;67.68333333;72.88333333
23345;66.61666667;72.9
28698;55.16666667;73.38333333
28895;53.78333333;73.88333333
23946;60.5;74.16666667
28493;56.9;74.38333333
29605;55.21666667;76.16666667
23058;69.83333333;76.85
20069;79.5;76.98333333
23552;64.91666667;77.76666667
23955;60.43333333;77.86666667
29111;59.21666667;78.23333333
23656;63.38333333;78.31666667
29418;56.33333333;78.36666667
29612;55.33333333;78.36666667
29915;52.96666667;78.65
23256;67.48333333;78.71666667
29313;57.56666667;79.43333333
23867;61.1;80.25
20674;73.51666667;80.4
36034;51.58333333;81.2
29822;53.81666667;81.26666667
29023;59.85;81.95
36038;51.15;82.16666667
23365;66.6;82.3
29923;53.83333333;82.33333333
23662;64;82.5
29328;57;82.66666667
29231;58.31666667;82.95
29638;54.9;82.95
29838;53.43333333;83.51666667
23463;65.98333333;84.26666667
36045;51.63333333;84.33333333
29539;55.66666667;84.4
23966;60.35;84.83333333
29430;56.5;84.91666667
29939;52.68333333;84.93333333
29541;56.66666667;85.61666667
36229;50.26666667;85.61666667
36055;51.9;86
23074;69.4;86.16666667
29348;57.66666667;86.21666667
29645;55.25;86.21666667
36442;50.33333333;86.45
23274;67.46666667;86.56666667
29849;53.33333333;87.18333333
36064;51.76666667;87.6
29154;58.88333333;87.75
23472;65.78333333;87.93333333
23678;63.15;87.95
29557;55.75;88.3
36259;50;88.66666667
29752;54.75;88.81666667
20476;75.41666667;88.9
29858;53.28333333;89.66666667
23884;61.6;90.16666667
36278;50.36666667;90.43333333
29467;56.28333333;90.51666667
20087;79.55;90.61666667
29664;55.1;90.83333333
29862;53.76666667;91.31666667
29866;53.71666667;91.7
29263;58.45;92.15
29570;56.33333333;92.75
29974;52.8;93.23333333
23383;66.88333333;93.46666667
23589;64.2;93.78333333
20982;70.96666667;94.5
36096;51.71666667;94.5
36099;51.15;94.51666667
29379;57.2;94.55
36307;50.26666667;95.11666667
29580;56.16666667;95.26666667
36103;52.46666667;96.1
23891;61.66666667;96.36666667
20289;77.16666667;96.43333333
29789;54.21666667;96.96666667
29282;58.38333333;97.45
29698;54.88333333;99.33333333
29393;57.65;99.53333333
29998;52.5;99.81666667
24507;64.26666667;100.2333333
30504;54.6;100.6333333
30309;56.28333333;101.75
30703;52.96666667;101.9833333
24908;60.33333333;102.3
30209;57.11666667;102.3
24105;68.46666667;102.3666667
20891;71.98333333;102.4666667
30811;51.73333333;102.5333333
24802;61.75;102.8
30815;51.53333333;103.6
30915;50.43333333;103.6
30612;54;103.6666667
24606;63.58333333;103.9666667
20292;77.71666667;104.3
30710;52.26666667;104.3166667
30716;52.46666667;104.3666667
30219;57.1;104.9666667
30521;54.8;105.1666667
30727;52.33333333;105.4166667
30627;53.1;105.5333333
30328;56.5;105.8333333
30822;51.7;105.85
30028;59.28333333;106.1666667
30925;50.36666667;106.45
30825;51.75;107.2666667
30823;51.83333333;107.6
30337;56.31666667;107.6166667
30437;55.15;107.6166667
24713;62.88333333;108.4333333
30632;53.85;108.5833333
30230;57.76666667;108.6666667
30935;50.36666667;108.75
30635;53.41666667;109.1666667
30536;54.33333333;109.5333333
30433;55.78333333;109.5833333
30636;53.61666667;109.6333333
30844;51.36666667;110.4666667
30745;52.53333333;111.55
30949;49.56666667;111.9666667
24125;68.51666667;112.4833333
30054;59.45;112.5833333
30954;49.7;112.6666667
30650;53.2;112.7833333
30555;54.58333333;113.15
30758;52.83333333;113.4833333
30554;54.43333333;113.5833333
24726;62.53333333;113.8666667
21908;70.13333333;113.9666667
30252;57.81666667;114.1666667
30253;57.86666667;114.2333333
24329;66.25;114.2833333
30859;51.1;114.5166667
24923;60.73333333;114.8333333
30356;56.38333333;114.8333333
21802;71.96666667;114.8333333
30965;50.4;116.5166667
30565;54.43333333;116.5333333
30469;55.11666667;116.7666667
24538;64.23333333;116.9166667
30069;59;116.9166667
30471;55.86666667;117.3666667
24738;62.16666667;117.6333333
30777;52.23333333;117.7
30372;56.9;118.2666667
24136;68.61666667;118.3333333
21611;73.55;118.6666667
24933;60.95;119.3
30879;51.31666667;119.6166667
30673;53.75;119.7333333
24944;60.4;120.4166667
30484;55.43333333;120.55
30385;56.58333333;121.5
24641;63.78333333;121.6166667
30089;59.16666667;121.7666667
24343;66.78333333;123.3666667
30695;53.46666667;123.9
30692;54;123.9666667
24143;68.73333333;124
24643;63.95;124.8333333
30393;56.83333333;124.8666667
30493;55.95;124.9166667
24951;60.81666667;125.3166667
31004;58.6;125.3833333
31102;57.65;125.9666667
31371;52.78333333;126
21921;70.68333333;127.4
31510;50.28333333;127.4833333
31586;49.61666667;127.9666667
31443;51.63333333;128.8166667
31253;54.71666667;128.8666667
21824;71.58333333;128.9166667
24959;62;129.6666667
31388;52.35;129.9166667
24661;64;130.3
31459;51.35;130.4333333
31026;58.73333333;130.6166667
31969;42.65;130.8
31594;49.41666667;130.8333333
31707;47.73333333;130.9666667
31137;56.28333333;131.1333333
31915;44.4;131.3833333
31960;43.11666667;131.9166667
31961;43.88333333;131.9666667
31538;50.66666667;132.1333333
31532;50.86666667;132.25
31329;53.83333333;132.9333333
24266;67.56666667;133.4
31873;45.86666667;133.7333333
31725;48.6;133.8333333
31931;44.8;133.8333333
31989;42.9;133.9
31478;52.26666667;133.9833333
31788;47.15;134.3333333
31285;54.5;134.4166667
24966;60.35;134.45
24763;62.8;134.4833333
31235;55.31666667;134.55
31735;48.51666667;135.1166667
31845;46.53333333;135.3166667
31895;45.45;135.5
31959;44.36666667;135.85
24671;63.95;135.8666667
31733;48.81666667;135.8833333
31152;57.65;136.15
21931;70.76666667;136.2166667
31416;52.41666667;136.5
31909;45;136.6
24371;66.8;136.6833333
31174;54.83333333;137.5333333
31062;59.76666667;137.6666667
21432;76;137.8666667
31168;56.45;138.15
31562;50.91666667;138.1833333
31677;49.16666667;138.5
31829;47.31666667;138.9833333
24679;63.23333333;139.6166667
24076;69.38333333;139.8833333
31770;49;140.3
31362;53.95;140.3333333
31439;52.38333333;140.4666667
31369;53.15;140.7
31436;52.66666667;141.2833333
32027;52.21666667;141.6333333
32145;46.66666667;141.8666667
32061;50.9;142.1666667
32121;47.98333333;142.2
32088;49.66666667;142.3333333
32014;53.56666667;142.5
32071;50.73333333;142.7166667
32150;46.95;142.7166667
24982;60.71666667;142.7833333
32149;45.9;142.8333333
32098;49.21666667;143.1
32053;51.91666667;143.1333333
24688;63.25;143.15
31088;59.36666667;143.2
24382;66.45;143.2166667
21647;73.18333333;143.2333333
32076;50.4;143.7666667
32099;48.65;144.7333333
32165;44.16666667;145.8666667
21946;70.61666667;147.8833333
32174;45.25;147.8833333
24790;62.78333333;148.1666667
31092;59.76666667;148.6333333
25913;59.55;150.7833333
25400;65.73333333;150.9
25912;59.56666667;151.2833333
25916;58.83333333;151.35
25705;62.45;152.3166667
25703;62.91666667;152.4166667
25206;67.45;153.7166667
25503;64.75;153.9666667
25927;59.65;154.2666667
32411;55.58333333;155.5833333
25922;60.71666667;155.8833333
32477;54.3;155.9166667
32562;52.83333333;156.3
32213;50.86666667;156.6833333
32287;57.83333333;156.7
32539;53.11666667;157.7333333
32547;53.83333333;158.3
32583;52.86666667;158.65
32363;55.93333333;158.7
32586;52.88333333;158.7166667
25621;64;158.9166667
32252;58.5;159.1666667
25325;66.55;159.4166667
32447;55.11666667;159.6666667
32509;54.11666667;159.9833333
25932;60.68333333;160.4
25428;65.23333333;160.5333333
32389;56.31666667;160.8333333
25034;69.61666667;162.3
32246;59.23333333;163.6666667
25138;68.11666667;164.1666667
25538;64.21666667;164.2333333
32618;55.2;165.9833333
25744;62.48333333;166.2166667
25248;67.25;167.9666667
25042;69.93333333;167.9833333
25956;60.43333333;169.6666667
25551;64.68333333;170.4166667
25656;63.45;172.7
25356;66.38333333;173.3333333
25767;62.5;175.2
25062;69.88333333;175.7666667
25563;64.78333333;177.5666667
25777;62.41666667;179.1333333
25677;63.16666667;179.2833333
21982;70.98333333;181.5166667
33946;44.7;34.1
33976;45;35.4
33983;45.4;36.4
